has_transit,tier,depth_snr,bls_peak_snr,period_recovered_d,period_error_pct,n_transits,depth_ppm,duration_d,S_earth,Teq_K,Rp_Rearth,Teff_K,Rstar_Rsun,noise_mult,rank_score_label,period_d,a_AU,bond_albedo,star_id
1,easy,18.66444577043389,18.66444577043389,14.363581790895449,0.0294213656868524,18,509.0887734186798,0.2046153846153846,176.34282649186568,927.288948854459,3.543871236384533,6212.456280439922,1.369627517457268,1.0,0.1813354392924615,14.35935707194103,0.1194806619945078,0.3013429310501695,1000019
1,easy,41.13829245379706,41.13829245379706,20.235317658829413,0.011434225802657,13,1239.6516716795345,0.1676923076923076,24.97298490538104,562.032822376986,3.4955466080303585,4981.781519498901,0.9427325904533236,1.0,0.1389133637755512,20.23300417144579,0.1405303096814426,0.3342092153013917,1000020
1,easy,33.79792428152938,33.79792428152938,19.013006503251624,0.058005551893578,14,921.0170937908126,0.2046153846153846,44.33799165528708,687.7836086259957,3.984517737719248,5360.335547530585,1.0744502251973471,1.0,0.1789746896368687,19.0019842973892,0.1391648644619554,0.1590062129029709,1000021
1,easy,23.29267531579541,23.29267531579541,28.59849924962481,0.0390485178134292,9,736.9159046543546,0.2415384615384615,17.949023543941834,554.9142333286101,3.046679258281485,5093.518162253506,0.9741827886700464,1.0,0.1517833958543183,28.58733631851009,0.1790618685501814,0.1197132812287132,1000022
1,easy,12.273364930047302,12.273364930047302,12.36928464232116,99.99531704412787,21,383.6224657332987,0.2046153846153846,741.6486542859556,1368.288459352976,3.036444355079173,6461.687604521976,1.5205488835655685,1.0,0.1567816999562523,6.184787136586776,0.0699746203821338,0.2124575690113883,1000023
1,easy,13.580399103049878,13.580399103049878,28.08384192096048,0.0338337310085061,9,406.3714107034335,0.2415384615384615,74.55103805023387,791.7014815279587,3.3856362622486538,6247.748512077601,1.3695011017664909,1.0,0.1782680054253738,28.093346948398285,0.1858360531375208,0.1218804328687847,1000024
1,easy,10.885636920581453,10.885636920581453,15.36073036518259,0.0159058594694826,17,333.6257152557181,0.1676923076923076,86.5808062649273,788.9895933823086,2.253876604400152,5675.473848061912,1.1818369431277629,1.0,0.2198871102002469,15.35828749755631,0.1227999973527514,0.2541955107435109,1000025
1,easy,14.303753669361496,14.303753669361496,17.09769884942471,0.0670358234732808,15,403.3825352263972,0.2415384615384615,197.93471565435496,954.2126102866794,3.696652549106172,6477.564352770918,1.5353493202631516,1.0,0.1547918381990142,17.10916812116416,0.1374412331190851,0.3020566815955711,1000026
1,easy,19.55578731060008,19.55578731060008,19.51015507753877,0.0043348389756257,13,556.7392435920641,0.2046153846153846,56.12741073856447,681.5302007071272,3.053704071638891,5579.39408939904,1.1582976404195495,1.0,0.1946110884727099,19.50930938039187,0.1444621582538971,0.3594884976360899,1000027
1,easy,35.543313787061585,35.543313787061585,14.509754877438718,0.0593472426243813,18,828.7538657566117,0.2415384615384615,39.90398590773879,662.2759291427016,3.447611701824009,5019.818990644064,0.9407185071921288,1.0,0.1432412268859381,14.518371130378572,0.112635429280602,0.1966567978737936,1000028
1,easy,27.07428772773238,27.07428772773238,11.339969984992496,0.0408284909805453,23,590.1442208331383,0.2046153846153846,88.29344385637293,772.3892545779647,3.055077671292852,5360.335547530585,1.0744502251973471,1.0,0.1791797422586164,11.335341935932568,0.0986173620568786,0.3282959676251312,1000029
1,easy,10.817103667310633,10.817103667310633,25.96088044022011,0.0576664050447035,10,337.6690803001415,0.1676923076923076,18.13891635423076,548.3475781372217,2.0133502453568184,4998.953122132394,0.9418374886718864,1.0,0.1941234483991914,25.945918361845,0.1658730336078722,0.1694344766709148,1000030
1,easy,9.713023430671583,9.713023430671583,17.31105552776388,0.0280043377226601,15,145.74474427846278,0.2415384615384615,124.54717349549205,884.6490386303639,2.6067350757228605,6114.146835020594,1.3614079657802214,1.0,0.1926905575604811,17.31590473220482,0.1368801376535753,0.1805703343611387,1000031
1,easy,9.72575579988675,9.72575579988675,27.37618809404702,0.0611539302519485,9,299.3432024045867,0.2784615384615384,81.67263781341067,764.5382674664359,3.04144190036384,6283.437857470307,1.4170174394790658,1.0,0.1751935882351759,27.35945671097268,0.1858142033830113,0.3029212418389894,1000032
1,easy,11.644677727356036,11.644677727356036,10.32816408204102,0.0399519883747244,26,268.3961569319469,0.2046153846153846,200.64284045775847,958.412389211982,2.3062580936599053,5948.599183827064,1.2611275535267483,1.0,0.2147344384061676,10.332292038154948,0.0945635897529733,0.2992751357572381,1000033
1,easy,25.389268007774085,25.389268007774085,25.159579789894945,0.0051357269281646,10,412.6556801904227,0.2415384615384615,69.59147079861228,734.0718503952016,3.9710466123518495,6044.250262982412,1.3380881231876478,1.0,0.1931692692543699,25.158287728937385,0.1758891052162982,0.3047199224404632,1000034
1,easy,10.041435292606517,10.041435292606517,24.67423711855928,0.1051975060449297,10,278.4640887416794,0.3153846153846154,80.23535716590601,794.3384575170845,3.1023439116006304,6162.33928414807,1.331653806532066,1.0,0.1855210038994859,24.64830771356233,0.1694521200228891,0.1731664590860314,1000035
1,easy,51.5506748696004,51.5506748696004,15.47473736868434,0.0204256675729077,17,1367.335065811562,0.1676923076923076,29.570763853932736,602.9078197977735,3.830270607579005,4773.862772910895,0.9337756878313928,1.0,0.1158918745365396,15.47157719575805,0.1174623019337017,0.2554349560817177,1000036
1,easy,13.912586915000812,13.912586915000812,28.002001000500247,0.0426627031649897,9,533.8346144284682,0.1676923076923076,11.724834440490913,457.5846897165279,2.143245213613029,4575.44246528142,0.9503519539688084,1.0,0.1302315863582575,27.99005968442138,0.1743992708502121,0.3769244062006566,1000037
1,easy,7.228320110162003,7.228320110162003,23.402251125562778,0.0428499770912978,11,224.6447684361062,0.2784615384615384,48.87385905484345,714.5875181450696,2.036837593652809,5666.713212916655,1.1850164930206986,1.0,0.2472225919533345,23.412283283586344,0.163378875255105,0.110990112812964,1000038
1,easy,13.110324702848285,13.110324702848285,15.86073036518259,0.0498213026130947,17,308.4671274092032,0.2046153846153846,71.66851949054228,720.4481412009109,2.423256645929059,5553.219648401126,1.153903581356763,1.0,0.2030605676323512,15.8528322776408,0.1261660083798315,0.3736111957567927,1000039
1,easy,17.6898617463426,17.6898617463426,29.94947473736868,0.0284089930126725,9,577.0631322185444,0.2784615384615384,65.33592108356339,756.361576013248,3.709575897852994,6199.989195062208,1.3680807195893272,1.0,0.1823761064603529,29.940968809631624,0.1952832228528901,0.1653059198007818,1000040
1,easy,8.681005958862375,8.681005958862375,12.90145072536268,0.0689932139366826,20,194.0531183452062,0.2046153846153846,85.168937806983,776.4953527417294,2.0892097193524903,5474.469034562157,1.1174952013227897,1.0,0.229219638257907,12.910357996275042,0.1089272184698233,0.2887279689523531,1000041
1,easy,26.08960522017914,26.08960522017914,23.32326163081541,0.0892852566332305,11,671.5170638470274,0.2784615384615384,34.34178523205778,610.7670317327102,3.80040732546367,5382.692785968538,1.0743925471741724,1.0,0.1809199822649693,23.30245597319789,0.1594402971607693,0.3247866863295933,1000042
1,easy,15.984098528828689,15.984098528828689,12.208454227113556,99.87401376516765,22,463.32412898665854,0.1676923076923076,383.3710850028409,1150.3471844421772,2.943537990995795,5909.11308632901,1.2355628438444903,1.0,0.199068977538052,6.108074780274984,0.066137400415977,0.2388716466381887,1000043
1,easy,17.331687099678792,17.331687099678792,20.37863931965983,0.0388424446216638,13,607.3678057032656,0.1307692307692307,20.46995020939009,544.4582781073256,2.350708487063806,4773.862772910895,0.9337756878313928,1.0,0.1300465287279637,20.3865579571446,0.1411794175878795,0.2846754108888379,1000044
1,easy,21.827173749399183,21.827173749399183,19.27033516758379,0.007392255942765,14,582.489088266759,0.2415384615384615,119.14109041758522,882.4906795368096,3.5670786197384734,6212.456280439922,1.369627517457268,1.0,0.1813347749633797,19.268910760383,0.1453602742484005,0.1517175979399981,1000045
1,easy,17.700325651750457,17.700325651750457,10.149824912456229,0.0621086042154336,26,437.892614402472,0.2415384615384615,318.77393533980506,1073.2074113212443,3.406375109189622,6332.475870105669,1.4039397725882412,1.0,0.1702082185772578,10.156132744746255,0.0946458373387133,0.306552849874301,1000046
1,easy,40.43667237415384,40.43667237415384,19.39899949974988,0.0235683896969848,13,1120.8698629242035,0.1676923076923076,23.59795267286137,557.2004195700215,3.539877679315971,4884.853159002483,0.9262187214614058,1.0,0.1279750062600835,19.394428545250825,0.1365610268142829,0.3193357637393104,1000047
1,easy,33.156830793098145,33.156830793098145,14.316758379189594,0.0589788556980981,18,785.7388650156777,0.2046153846153846,39.63687836405576,648.6974575300355,3.3637942150684257,4981.781519498901,0.9427325904533236,1.0,0.138925218590036,14.308319496081175,0.1115463871711849,0.2555580154222081,1000048
1,easy,20.1393677885722,20.1393677885722,12.079789894947472,0.022467798930326,22,453.3222966547053,0.2046153846153846,284.76942242315755,1028.2802882850135,3.820501946544139,6430.141619122289,1.4864723518105394,1.0,0.1599933291316522,12.07707644169589,0.1093197399307044,0.3457944756214527,1000049
1,easy,13.302269352682236,13.302269352682236,20.018976154744035,0.0131420511359261,13,551.7294424569199,0.1676923076923076,34.15324687195319,635.3254581527109,2.1517037194967266,5223.327588371255,1.0102815284055109,1.0,0.1983626562924293,20.021607404627385,0.1415690433143622,0.2050962333211448,1000050
1,easy,28.07803782005473,28.07803782005473,29.62781390695348,0.0318703619744786,9,926.1945795389768,0.2046153846153846,14.138008098102668,504.2813523358985,3.086356289044637,4964.027536731641,0.9210415094509128,1.0,0.1370536652075364,29.637259408806376,0.1811760593983074,0.2378070485966571,1000051
1,easy,31.23161379518947,31.23161379518947,10.986143071535766,0.0512207373025441,24,809.2071565705935,0.2046153846153846,106.36857686302668,812.6987235653322,3.577386089588275,5465.309951430756,1.141938001699606,1.0,0.1874334243415493,10.991773138780072,0.0992688064887874,0.3166133652670841,1000052
1,easy,33.2306085974483,33.2306085974483,18.545172586293145,0.0472578037201176,14,873.4478564519515,0.2046153846153846,55.80347508442016,726.5668438312044,3.826614933115267,5527.805360167615,1.122687289987388,1.0,0.1915642928057318,18.536412684769825,0.1378418280490113,0.1678481641332311,1000053
1,easy,18.39209018830184,18.39209018830184,23.2296148074037,0.0016756956105574,11,308.7060030317761,0.2415384615384615,98.67705454405194,812.3832944625515,3.467779206490877,6262.822159236082,1.3961122843824614,1.0,0.1768927095856423,23.22922555629069,0.1654625731669782,0.2644888207225844,1000054
1,easy,17.530496257899784,17.530496257899784,21.84362181090545,0.0604540046805594,12,458.4527622784029,0.2415384615384615,35.4403584196868,630.7395396536198,2.864622488661728,5348.61926135306,1.0550189615412622,1.0,0.1787107940010457,21.85683514304585,0.1521745182503479,0.2558445944615488,1000055
1,easy,41.41925187234239,41.41925187234239,28.59849924962481,0.0248701609005203,9,1316.3405898062526,0.2046153846153846,11.397199635553427,495.0793850981154,3.7026618345340574,4575.44246528142,0.9503519539688084,1.0,0.0964852184169827,28.591388525294875,0.1768882342052876,0.1216598507841811,1000056
1,easy,10.828918543480151,10.828918543480151,17.66203101550775,0.0638167841933703,15,271.7306260398586,0.2784615384615384,151.5378000245072,907.687677851662,3.1301832635689766,6303.865176294856,1.448714238055034,1.0,0.1731293209168289,17.650766863709862,0.1403729499704109,0.2535747879076155,1000057
1,easy,13.803087751960144,13.803087751960144,25.896548274137064,0.0850546944535353,10,396.07188802894507,0.2784615384615384,60.43062217725081,736.9568443990971,3.1931080539357746,5978.922559212518,1.2501963345743854,1.0,0.1963658575893491,25.87454076255022,0.1725610999026118,0.186658972507361,1000058
1,easy,16.965033929600796,16.965033929600796,28.59849924962481,0.0356320762583727,9,490.4190330151311,0.2415384615384615,27.40638443752168,574.9841071074352,2.7188420666831465,5434.482294691123,1.0714032045681656,1.0,0.1871156622057675,28.588312640263847,0.1814223465234599,0.3354416235909931,1000059
1,easy,38.92589960551288,38.92589960551288,8.996731699182924,0.0338555652487675,30,916.5496601146456,0.1307692307692307,73.54873038753236,732.6669403562354,3.1718870296804544,4981.781519498901,0.9427325904533236,1.0,0.1389919482131888,8.999778625107592,0.0818875052919041,0.3471510331548539,1000060
1,easy,11.955237432947667,11.955237432947667,12.81960980490245,0.0197313792794095,21,325.5216924564334,0.2046153846153846,141.20871459001285,920.0049864385352,2.4486364452520952,5885.41102155159,1.2587810552960217,1.0,0.2079950126160784,12.817080818073688,0.1101337431261006,0.1546029184282915,1000061
1,easy,36.81808694488677,36.81808694488677,25.96088044022011,0.0124782545285288,10,1040.3490760535071,0.2046153846153846,14.827815632747289,522.1232969895276,3.384296297254694,4773.862772910895,0.9337756878313928,1.0,0.1159060290362328,25.96412030923839,0.1658789166696195,0.1648266484680474,1000062
1,easy,35.882370194531994,35.882370194531994,20.94297148574287,0.0568452427171617,12,1032.6845069839976,0.2415384615384615,45.07390127910982,696.6956488598471,3.982919550962517,5520.5455286346,1.0553183935196206,1.0,0.1911218915705329,20.954883340038613,0.1437911907208263,0.1290188366339871,1000063
1,easy,6.169431700241023,6.169431700241023,29.56348174087044,0.0111141152246597,9,190.13475638335024,0.3153846153846154,92.3514164795256,831.6562188013615,2.0808003057873146,6462.277446184703,1.5221781454311043,1.0,0.1988623307930443,29.560196386583392,0.1985465094790959,0.1368360069492807,1000064
1,easy,25.65805271542876,25.65805271542876,21.20030015007504,0.0617432197362497,12,671.9854995847319,0.2415384615384615,20.41536622307901,550.4213633631572,2.955377138643728,4847.573360755339,0.9286770796060084,1.0,0.124264999856972,21.213397985006445,0.1449713806778554,0.250821214575774,1000065
1,easy,31.37062442035252,31.37062442035252,26.4112056028014,0.043031197342661,10,915.3630528690692,0.2046153846153846,13.61857604580407,515.5845692198932,3.264550310539132,4681.721945018955,0.9408425843975852,1.0,0.1065061338915976,26.399845433214875,0.167729597419593,0.1353716670878922,1000066
1,easy,45.20140961708902,45.20140961708902,18.59769884942471,0.0222799040192166,14,648.4056604672448,0.1676923076923076,25.602914951708225,567.4848160103926,3.682817691159496,4922.3592452992925,0.923778453285899,1.0,0.1321778393657893,18.59355622294448,0.1327752382494358,0.3250228226933311,1000067
1,easy,11.085511646932474,11.085511646932474,28.2768384192096,0.0513692128044722,9,339.4349791704794,0.2784615384615384,65.86623391226289,721.6802334231312,3.024875562468125,6118.108628442262,1.3900917348712964,1.0,0.1888542149983219,28.2623202877575,0.1924392996366463,0.3137569991567197,1000068
1,easy,11.04296600126159,11.04296600126159,8.848524262131065,0.0790627893615245,30,199.7598862535384,0.1676923076923076,203.729818314884,977.9783691483432,2.3386066019179355,5811.856389069422,1.1557687359176978,1.0,0.2149448350464054,8.841533898808322,0.0820957637117957,0.2517892943494797,1000069
1,easy,21.127563080276246,21.127563080276246,7.918559279639819,0.0895402457475694,34,176.12949798136216,0.3153846153846154,318.36075527798783,1059.841533159374,3.688307145971475,6032.24207507058,1.3066735086787398,1.0,0.1938114864531519,7.911475325191384,0.0799856726502364,0.339602027297397,1000070
1,easy,14.117025084266402,14.117025084266402,13.527263631815906,99.97573074577863,19,420.4368702037449,0.1676923076923076,215.1936956747473,1025.5524344019466,2.3017378997795097,5563.428615772974,1.0688921982333497,1.0,0.2112315385972596,6.76445265701396,0.0676942109324745,0.1434288273640697,1000071
1,easy,10.823728501998104,10.823728501998104,23.194597298649324,0.0112494754573188,11,294.4053484580207,0.2415384615384615,47.86006701626753,685.7620921044659,2.284318234256455,5682.956505734051,1.0995595070583033,1.0,0.2174485818101907,23.19720686274213,0.1540735560453157,0.2300152677160147,1000072
1,easy,25.114549226369093,25.114549226369093,22.551275637818907,0.0318061157050321,11,690.7181893456383,0.2046153846153846,28.61701415725412,596.4109797850867,3.207418142930698,5199.178218049687,1.0164753391189514,1.0,0.1632019023997961,22.558450604719507,0.1541705605847846,0.2632507182843486,1000073
1,easy,25.32300967705816,25.32300967705816,9.313506753376688,0.0457889655214546,28,486.4040078761839,0.2046153846153846,333.25178604382216,1052.1815409629412,3.7538442292733016,6250.519458831568,1.4165068059177446,1.0,0.1780050981711725,9.309244146784009,0.0909938416758986,0.3871534478297274,1000074
1,easy,8.487512895658668,8.487512895658668,26.861530765382685,0.0512114824227575,10,314.59306576095867,0.1676923076923076,79.38180900255321,764.960684017565,2.3157619714134663,6257.30275133882,1.358918962136307,1.0,0.1939748080455514,26.875294001846505,0.1792481799358,0.2812183420761602,1000075
1,easy,16.95636515899353,16.95636515899353,28.2768384192096,0.0339520349407979,9,511.9975692233702,0.2415384615384615,75.95410565826764,781.1196388628641,3.875123833603865,6262.822159236082,1.3961122843824614,1.0,0.1768860073727481,28.267241115629226,0.1885958949549563,0.1832662687012426,1000076
1,easy,16.834881289256824,16.834881289256824,28.920160080040016,0.0489520887954634,9,531.3561109965896,0.2415384615384615,43.9347067971628,644.473273457186,3.464224424955506,5806.051427285688,1.248728931675028,1.0,0.2000027560071152,28.906009984365244,0.1906221745329856,0.3457052532347582,1000077
1,easy,13.72543838138395,13.72543838138395,26.34687343671836,0.0126575811664554,10,390.0343917592304,0.2046153846153846,15.869750168051011,529.3866064215198,2.114139924872279,4901.923199703283,0.9251160404445884,1.0,0.1674802769347619,26.34353898188961,0.1674910197912121,0.1753242451642375,1000078
1,easy,9.535187994474418,9.535187994474418,20.814307153576788,0.0292408806218167,12,273.5510414167974,0.2415384615384615,119.0264788222775,826.3281853457569,2.595804947605129,6296.441054101914,1.4170702068111256,1.0,0.1777913570102618,20.8203952204882,0.1545635960326099,0.347278078346342,1000079
1,medium,5.738974343759564,5.738974343759564,126.12606303151574,2.2599147714321823,2,448.0708741251924,0.1307692307692307,1.859814379416157,310.9103237897531,1.763436001669878,4864.484924617538,0.9275640776955584,1.3775844531018993,0.2481595162467588,129.04230923941446,0.4830923934304091,0.1627936956486743,1000080
1,medium,5.787221964033521,5.787221964033521,79.5495747873937,28.898825715989595,3,627.9114558843291,0.0569230769230769,7.375213820383117,439.72120965049095,1.580731528203334,5850.3179220636175,1.2051695633183055,1.2203598727726113,0.3493693219068756,111.8822235897772,0.4558974228352351,0.1553115432096009,1000081
1,medium,7.225301862161733,7.225301862161733,129.27833916958477,4.063390727397883,2,704.8479444258685,0.1307692307692307,13.544220118261654,484.0805679512233,2.6787890362893174,6460.735022284718,1.5188271844925494,1.9691360175228525,0.159172342724035,124.23037368467014,0.5170619433406641,0.3244179318728696,1000082
1,medium,5.809606323545999,5.809606323545999,42.236918459229614,68.05314404657452,6,756.4141292340272,0.02,5.864862880114623,415.4146271943485,2.240474962433076,5826.697415182384,1.2482283258646325,1.390161776061374,0.2228624389388511,132.20993803210476,0.5252395110324758,0.1538822731262925,1000083
1,medium,21.293303445201904,21.293303445201904,30.72146073036518,0.063980687890701,8,682.638165319805,0.2415384615384615,10.480954068421248,441.9054340081789,2.912637161123475,4594.683119471334,0.9484852521476212,1.066127833138387,0.0987804353394808,30.74112911623912,0.1856473090404014,0.3937132608728161,1000084
1,medium,5.097235863758791,5.097235863758791,30.44852212773053,18.79525344475637,8,737.8191400961973,0.02,54.32284093094754,672.3867747842119,1.8144491851347744,6296.441054101914,1.4170702068111256,1.2993324800445982,0.2677220914163866,37.49598812800479,0.2287903850616661,0.373017101077873,1000085
1,medium,6.389107088072856,6.389107088072856,109.07803901950976,0.0215185758685765,2,307.46987586309393,0.3892307692307692,6.279050050734882,413.8970730399304,2.2081743771222806,5666.713212916655,1.1850164930206986,1.4335669323089753,0.2241253450812896,109.10151611202808,0.4558135648916965,0.2211801804702771,1000086
1,medium,5.946711594050139,5.946711594050139,76.13996998499249,0.0289095473619886,3,338.52997326047927,0.1676923076923076,11.881909991828635,460.78718051330026,1.8508558176180367,5833.921848436911,1.168386992126904,1.898127825864456,0.2855856086646828,76.11796462595797,0.3462678363669463,0.3677675052679408,1000087
1,medium,5.1627823208098365,5.1627823208098365,84.56748374187093,0.2059825583347303,3,746.5565892178812,0.0569230769230769,16.79523854240172,529.1571712536883,1.617050757062574,6223.73067402513,1.3676981875644203,1.3059415122971605,0.3216074893650936,84.39364754758043,0.3880128599847878,0.2221173462159389,1000088
1,medium,5.761687612970186,5.761687612970186,124.6464232116058,15.868650355959616,2,1327.5226632852784,0.02,9.430303292167254,469.0498921805674,2.401723374021174,5985.446459338274,1.3036096342600427,1.5323340871013942,0.2071579322402522,107.57562362958404,0.4564836080617147,0.1447127057661454,1000089
1,medium,18.384043519549746,18.384043519549746,47.12616308154077,0.0297251251336798,5,744.3328243999392,0.2046153846153846,7.411885246539063,410.0006503856834,2.706998760402229,4922.3592452992925,0.923778453285899,1.7451840434587709,0.13430717819378,47.11215893334465,0.2467728931544532,0.3647114692914914,1000090
1,medium,6.759547043564045,6.759547043564045,90.03571785892946,38.75877466676412,2,369.6629417896962,0.2784615384615384,7.308910482027757,422.5965299250478,2.2683079750417465,6117.806893921062,1.39034731415527,1.360849081826299,0.2090233113312432,147.01815218263877,0.5777445602842606,0.272869130259063,1000091
1,medium,5.741608517947415,5.741608517947415,28.984492246123057,80.17702996502618,9,233.7288144955421,0.1307692307692307,9.71707824735457,443.9216210033517,2.256394329855931,6386.479082793002,1.4637929397158789,1.5441854331668423,0.186117984109212,146.21669807796457,0.5748865413271175,0.334035606570206,1000092
1,medium,7.124134273417172,7.124134273417172,95.8256128064032,0.0393828783781705,2,338.5642996142821,0.2784615384615384,2.384308533527862,304.8842883676435,1.9211234991252044,4646.142624913754,0.9438391315966652,1.900752932599398,0.1737224915367438,95.78788877866448,0.3960492385692109,0.3961358553448968,1000093
1,medium,6.161970502970493,6.161970502970493,90.03571785892946,98.7848748254697,2,274.3084401062405,0.3153846153846154,7.511680537279447,434.20377394705264,1.605336664344467,4864.484924617538,0.9275640776955584,1.1164808729995843,0.2696956097781888,45.29304251039197,0.2403789562576015,0.2115052884199355,1000094
1,medium,5.664131505851091,5.664131505851091,105.79709854927462,20.442450167409863,2,1231.151535302862,0.02,4.342845624456059,369.13456679558,1.9125686166464264,5579.39408939904,1.1582976404195495,1.426950066079228,0.2668475691022944,132.9818461879474,0.5193431490520871,0.2875965895030999,1000095
1,medium,5.672974178936213,5.672974178936213,112.74497248624311,14.143894804199386,2,747.1608563514242,0.0938461538461538,14.931480846657411,485.1944633661976,2.6781309157559225,6296.441054101914,1.4170702068111256,1.5604772403396905,0.1762598558338876,98.7744221271265,0.4363927889516407,0.3815252365293263,1000096
